t_rel_s,chamber_set_c,chamber_actual_c,chamber_on,GR07_rate_hz,GR06_rate_hz
579.495,5.000,4.900,1,849729.794,131276.759
580.496,5.000,4.900,1,849747.746,131090.938
581.505,5.000,4.900,1,849769.842,131065.909
582.496,5.000,4.900,1,849818.719,131070.181
583.494,5.000,4.900,1,849626.577,131119.648
584.492,5.000,4.900,1,849605.412,130976.248
585.499,5.000,4.900,1,849611.881,131088.924
586.506,5.000,4.900,1,849347.568,131376.968
587.503,5.000,4.900,1,849342.032,131331.103
588.494,5.000,4.900,1,849158.898,131338.149
589.492,5.000,4.826,1,849261.073,131216.530
590.498,5.000,4.800,1,849419.369,131165.135
591.499,5.000,4.800,1,849468.192,131329.535
592.497,5.000,4.800,1,849654.742,131312.206
593.502,5.000,4.863,1,849588.250,131231.888
594.506,5.000,4.900,1,849533.314,131240.002
595.500,5.000,4.900,1,849626.254,131286.553
596.501,5.000,4.900,1,849862.848,131366.751
597.500,5.000,4.900,1,850191.146,131227.044
598.503,5.000,4.900,1,850161.048,131113.216
599.498,5.000,4.932,1,850550.987,131166.616
600.513,5.000,5.000,1,850981.965,131066.257
601.504,5.000,5.000,1,850804.738,131220.951
602.503,5.000,5.000,1,850656.752,131369.516
603.505,5.000,4.973,1,850815.266,131362.041
604.497,5.000,4.900,1,850843.500,131288.206
605.502,5.000,4.900,1,850823.666,131358.930
606.499,5.000,4.900,1,850760.123,131373.779
607.499,5.000,4.900,1,850110.964,131279.781
608.502,5.000,4.900,1,849661.837,131354.317
609.500,5.000,4.900,1,849636.252,131366.512
610.506,5.000,4.900,1,849513.337,131324.420
611.496,5.000,4.900,1,849853.955,131369.115
612.501,5.000,4.900,1,850274.550,131404.014
613.505,5.000,4.900,1,850460.127,131425.227
614.506,5.000,4.900,1,850368.440,131385.190
615.501,5.000,4.985,1,850414.888,131426.983
616.499,5.000,5.000,1,850082.810,131368.205
617.497,5.000,5.000,1,850095.929,131395.151
618.497,5.000,4.925,1,850262.783,131402.839
619.493,5.000,4.900,1,850058.670,131376.726
620.499,5.000,4.900,1,849952.936,131105.271
621.499,5.000,4.900,1,849580.164,131070.462
622.497,5.000,4.900,1,849782.752,131096.101
623.502,5.000,4.900,1,850016.749,131121.239
624.503,5.000,4.900,1,850009.775,131114.525
625.503,5.000,4.900,1,850074.158,131234.332
626.510,5.000,4.900,1,850075.647,131345.875
627.498,5.000,4.900,1,849891.482,131382.015
628.493,5.000,4.900,1,850059.197,131381.570
629.490,5.000,4.900,1,850075.888,131410.629
630.497,5.000,4.900,1,849952.943,131369.002
631.495,5.000,4.900,1,850028.916,131374.783
632.494,5.000,4.900,1,849902.129,131367.566
633.500,5.000,4.900,1,849642.143,131382.088
634.506,5.000,4.900,1,849679.405,131350.002
635.508,5.000,4.900,1,849713.798,131390.319
636.499,5.000,4.900,1,849767.105,131252.384
637.500,5.000,4.886,1,849743.514,131306.229
638.503,5.000,4.800,1,849767.004,131304.573
639.495,5.000,4.800,1,849661.803,131362.632
640.490,5.000,4.800,1,849746.583,131378.800
641.502,5.000,4.800,1,849931.439,131358.496
642.504,5.000,4.800,1,849974.565,131327.384
643.504,5.000,4.897,1,849682.944,131320.164
644.511,5.000,4.900,1,850176.883,131384.739
645.506,5.000,4.900,1,850235.942,131361.357
646.507,5.000,4.900,1,850446.680,131277.384
647.503,5.000,4.900,1,850468.812,131284.044
648.494,5.000,4.900,1,850703.400,131349.370
649.501,5.000,4.900,1,850483.347,131350.629
650.496,5.000,4.900,1,850255.513,131367.915
651.490,5.000,4.900,1,849963.119,131256.037
652.492,5.000,4.900,1,849865.019,131090.111
653.495,5.000,4.900,1,850028.283,131108.902
654.487,5.000,4.900,1,849784.262,131074.483
655.494,5.000,4.900,1,849922.817,131210.442
656.499,5.000,4.867,1,849720.244,131340.547
657.504,5.000,4.800,1,849796.794,131373.053
658.508,5.000,4.800,1,849875.842,131341.169
659.503,5.000,4.832,1,850235.260,131340.707
660.501,5.000,4.900,1,850291.744,131363.250
661.492,5.000,4.900,1,850307.805,131303.722
662.513,5.000,4.900,1,850224.942,131047.641
663.502,5.000,4.900,1,850335.763,131082.505
664.509,5.000,4.900,1,850419.807,131175.630
665.499,5.000,4.900,1,850352.734,131184.566
666.494,5.000,4.900,1,850323.618,131140.708
667.509,5.000,4.900,1,850270.225,131127.147
668.494,5.000,4.900,1,850917.660,131188.231
669.502,5.000,4.900,1,850642.670,131160.122
670.499,5.000,4.900,1,850646.786,131155.480
671.497,5.000,4.900,1,850870.865,131109.399
672.502,5.000,4.900,1,850559.285,131095.402
673.498,5.000,4.900,1,850355.063,131099.613
674.484,5.000,4.900,1,850687.470,131102.478
675.496,5.000,4.900,1,850875.364,131088.680
676.497,5.000,4.900,1,850435.552,131123.104
677.491,5.000,4.900,1,850018.518,131149.405
678.486,5.000,4.900,1,850304.014,131191.007
679.493,5.000,4.900,1,850331.278,131165.182
680.498,5.000,4.900,1,850445.020,131213.879
681.500,5.000,4.900,1,850597.244,131157.982
682.503,5.000,4.958,1,850694.965,131200.776
683.502,5.000,5.000,1,850706.181,131135.706
684.502,5.000,5.000,1,850567.324,131076.359
685.503,5.000,5.000,1,851214.716,131171.633
686.497,5.000,4.961,1,850947.481,131069.901
687.495,5.000,4.900,1,850692.061,131109.624
688.500,5.000,4.900,1,850681.536,131143.833
689.492,5.000,4.900,1,850250.218,131104.681
690.509,5.000,4.900,1,850042.562,131082.315
691.499,5.000,4.900,1,850214.529,131145.096
692.511,5.000,4.900,1,850131.094,131155.392
693.495,5.000,4.900,1,850125.192,131152.381
694.497,5.000,4.900,1,850000.578,131131.370
695.502,5.000,4.900,1,850317.179,131115.477
696.494,5.000,4.900,1,850496.725,131130.187
697.499,5.000,4.900,1,850508.556,131171.989
698.505,5.000,4.900,1,849914.755,131147.264
699.512,5.000,4.900,1,850350.360,131144.353
700.491,5.000,4.900,1,850712.407,131176.628
701.492,5.000,4.900,1,850380.874,131021.040
702.499,5.000,4.900,1,849930.729,131110.363
703.512,5.000,4.827,1,850203.800,131056.467
704.498,5.000,4.800,1,850198.298,131072.922
705.506,5.000,4.800,1,849453.097,131078.755
706.491,5.000,4.800,1,849098.465,131063.985
707.494,5.000,4.751,1,849537.790,131102.476
708.506,5.000,4.700,1,849477.949,131097.236
709.501,5.000,4.700,1,849445.543,131016.079
710.502,5.000,4.700,1,849484.113,131037.561
711.506,5.000,4.700,1,849101.404,131059.456
712.507,5.000,4.700,1,849110.622,130988.745
713.501,5.000,4.726,1,849480.629,131040.180
714.499,5.000,4.800,1,849333.664,131096.293
715.497,5.000,4.800,1,849298.220,131185.248
716.491,5.000,4.800,1,849480.912,131400.969
717.504,5.000,4.800,1,849689.767,131414.561
718.506,5.000,4.800,1,849990.076,131360.041
719.502,5.000,4.800,1,849663.213,131393.697
720.504,5.000,4.800,1,849952.135,131447.516
721.492,5.000,4.899,1,849861.197,131422.236
722.509,5.000,4.900,1,849841.000,131349.466
723.504,5.000,4.900,1,849918.141,131366.518
724.485,5.000,4.900,1,850194.489,131401.037
725.490,5.000,4.900,1,849969.377,131407.001
726.505,5.000,4.900,1,849899.061,131378.332
727.500,5.000,4.900,1,850192.002,131388.896
728.501,5.000,4.900,1,850478.307,131397.205
729.496,5.000,4.828,1,850600.622,131283.116
730.495,5.000,4.800,1,850438.213,131332.587
731.504,5.000,4.800,1,849986.159,131328.951
732.503,5.000,4.800,1,850022.962,131386.618
733.497,5.000,4.800,1,849953.335,131300.020
734.506,5.000,4.800,1,850164.938,131349.498
735.500,5.000,4.800,1,850240.555,131336.693
736.493,5.000,4.800,1,850101.624,131386.226
737.500,5.000,4.843,1,850225.090,131366.547
738.496,5.000,4.900,1,850019.657,131340.473
739.494,5.000,4.900,1,850476.745,131403.320
740.494,5.000,4.900,1,850832.689,131361.743
741.504,5.000,4.900,1,850917.110,131378.598
742.496,5.000,4.900,1,850818.948,131399.280
743.500,5.000,4.900,1,850912.565,131353.843
744.500,5.000,4.900,1,850918.714,131433.431
745.507,5.000,4.900,1,850392.472,131350.258
746.499,5.000,4.900,1,849802.348,131352.280
747.497,5.000,4.900,1,849679.513,131322.292
748.499,5.000,4.900,1,849589.789,131321.402
749.504,5.000,4.899,1,849707.277,131388.658
750.501,5.000,4.800,1,849721.892,131333.936
751.515,5.000,4.800,1,849829.872,131335.112
752.503,5.000,4.800,1,849672.099,131318.773
753.503,5.000,4.800,1,849598.367,131249.733
754.508,5.000,4.800,1,849911.179,131210.456
755.500,5.000,4.800,1,849965.432,131031.646
756.502,5.000,4.800,1,849655.547,131116.444
757.500,5.000,4.800,1,849611.904,131090.319
758.504,5.000,4.800,1,849871.400,131093.007
759.501,5.000,4.877,1,850260.468,131112.773
760.503,5.000,4.900,1,850992.614,131105.546
761.503,5.000,4.900,1,850844.994,131145.161
762.498,5.000,4.900,1,850803.124,131128.499
763.499,5.000,4.900,1,851042.325,131084.278
764.503,5.000,4.900,1,850854.904,130971.191
765.492,5.000,4.900,1,850708.564,131014.295
766.501,5.000,4.900,1,850660.427,131104.148
767.496,5.000,4.900,1,850396.111,131125.754
768.512,5.000,4.900,1,850294.625,131116.784
769.502,5.000,4.900,1,850462.028,131324.309
770.501,5.000,4.900,1,850539.594,131355.365
771.500,5.000,4.877,1,850471.028,131311.410
772.513,5.000,4.800,1,850421.840,131365.045
773.509,5.000,4.800,1,850395.375,131313.364
774.497,5.000,4.800,1,850562.222,131392.580
775.500,5.000,4.800,1,850438.727,131355.203
776.505,5.000,4.900,1,850453.339,131372.208
777.509,5.000,4.900,1,850603.471,131310.152
778.500,5.000,4.900,1,850792.176,131421.374
779.502,5.000,4.900,1,850843.849,131410.126
780.494,5.000,4.900,1,850861.769,131422.217
781.498,5.000,4.900,1,850556.657,131440.751
782.503,5.000,4.900,1,850467.970,131453.258
783.505,5.000,4.900,1,850296.047,131377.043
784.499,5.000,4.900,1,850174.388,131366.104
785.499,5.000,4.900,1,850156.169,131431.848
786.504,5.000,4.900,1,850302.492,131392.197
787.501,5.000,4.900,1,850182.512,131345.970
788.500,5.000,4.900,1,850001.323,131395.430
789.492,5.000,4.853,1,850177.434,131338.904
790.499,5.000,4.800,1,850119.099,131189.955
791.505,5.000,4.800,1,850073.821,131110.035
792.504,5.000,4.800,1,849933.525,131090.838
793.498,5.000,4.800,1,849890.524,131120.386
794.508,5.000,4.800,1,850592.005,131062.666
795.508,5.000,4.800,1,850630.961,131113.284
796.496,5.000,4.800,1,850875.925,131117.014
797.502,5.000,4.800,1,850882.701,131113.027
798.498,5.000,4.800,1,850779.664,131177.482
799.508,5.000,4.812,1,850729.501,131152.367
800.497,5.000,4.900,1,850914.486,131069.367
801.492,5.000,4.900,1,850930.076,131038.125
802.486,5.000,4.900,1,850742.312,131096.311
803.487,5.000,4.900,1,851009.794,131126.798
804.503,5.000,4.900,1,851080.688,131023.236
805.500,5.000,4.900,1,850919.137,131060.430
806.504,5.000,4.900,1,850652.080,131157.494
807.504,5.000,4.900,1,850403.007,131095.493
808.500,5.000,4.815,1,849866.593,131056.880
809.514,5.000,4.800,1,849796.232,131110.382
810.509,5.000,4.800,1,849508.019,131064.487
811.501,5.000,4.800,1,849450.555,131174.376
812.505,5.000,4.800,1,849621.307,131346.625
813.496,5.000,4.733,1,849669.003,131312.762
814.512,5.000,4.700,1,849710.427,131313.880
815.504,5.000,4.700,1,849470.892,131337.783
816.500,5.000,4.700,1,849312.085,131326.471
817.507,5.000,4.700,1,849206.304,131326.389
818.503,5.000,4.757,1,849623.265,131301.383
819.498,5.000,4.800,1,849394.621,131287.635
820.499,5.000,4.800,1,849644.178,131343.377
821.501,5.000,4.800,1,849507.148,131342.938
822.505,5.000,4.800,1,850106.193,131392.568
823.504,5.000,4.800,1,850114.357,131420.757
824.496,5.000,4.800,1,849821.748,131382.285
825.493,5.000,4.800,1,849942.111,131354.706
826.493,5.000,4.826,1,850099.142,131395.160
827.491,5.000,4.900,1,850295.607,131409.717
828.504,5.000,4.900,1,850224.286,131411.560
829.503,5.000,4.900,1,850239.828,131358.255
830.496,5.000,4.900,1,850343.993,131445.366
831.509,5.000,4.900,1,850390.280,131440.549
832.509,5.000,4.900,1,850035.064,131199.951
833.500,5.000,4.900,1,849872.982,131136.588
834.508,5.000,4.900,1,849929.378,131349.114
835.505,5.000,4.900,1,849816.835,131306.763
836.503,5.000,4.900,1,849746.888,131127.202
837.507,5.000,4.801,1,849475.490,131115.051
838.508,5.000,4.800,1,849641.579,131117.603
839.503,5.000,4.800,1,849191.289,131100.686
840.500,5.000,4.800,1,849151.030,131082.546
841.503,5.000,4.800,1,849530.159,131136.452
842.511,5.000,4.800,1,849228.149,131147.844
843.502,5.000,4.800,1,849385.204,131136.097
844.503,5.000,4.800,1,849395.750,131050.756
845.505,5.000,4.800,1,849723.499,131155.770
846.500,5.000,4.800,1,849705.030,131349.732
847.499,5.000,4.800,1,850300.894,131404.819
848.500,5.000,4.856,1,849816.502,131418.786
849.492,5.000,4.900,1,849725.915,131399.360
850.504,5.000,4.900,1,850151.970,131387.872
851.508,5.000,4.900,1,850271.705,131136.296
852.501,5.000,4.900,1,850390.577,131171.817
853.509,5.000,4.900,1,850351.053,131204.800
854.496,5.000,4.900,1,850482.223,131382.689
855.497,5.000,4.900,1,850277.754,131266.401
856.503,5.000,4.900,1,850086.117,131149.533
857.504,5.000,4.900,1,850252.580,131127.412
858.500,5.000,4.900,1,850171.517,131181.088
859.496,5.000,4.900,1,849919.209,131133.303
860.508,5.000,4.900,1,850150.173,131110.989
861.504,5.000,4.900,1,850016.635,131158.321
862.500,5.000,4.900,1,849917.995,131203.731
863.484,5.000,4.900,1,850017.365,131187.962
864.489,5.000,4.900,1,850095.045,131154.945
865.500,5.000,4.900,1,850261.637,131176.890
866.494,5.000,4.900,1,850887.929,131216.928
867.493,5.000,4.900,1,850842.277,131326.707
868.497,10.000,4.900,1,850936.368,131249.267
869.496,10.000,4.900,1,851014.112,131403.293
870.498,10.000,4.900,1,851024.231,131316.893
871.495,10.000,4.900,1,850979.219,131375.708
872.503,10.000,4.900,1,851035.405,131343.437
873.513,10.000,4.900,1,850949.862,131365.661
874.521,10.000,4.953,1,851022.438,131432.472
875.504,10.000,5.000,1,851193.578,131425.467
876.507,10.000,5.000,1,851317.496,131235.986
877.501,10.000,5.000,1,851358.405,131220.219
878.493,10.000,5.000,1,851412.910,131218.717
879.495,10.000,5.000,1,851499.937,131213.858
880.491,10.000,5.032,1,851611.608,131247.418
881.497,10.000,5.100,1,851666.841,131313.916
882.483,10.000,5.100,1,851820.717,131404.379
883.505,10.000,5.100,1,851568.926,131584.230
884.487,10.000,5.111,1,851791.072,131544.983
885.499,10.000,5.200,1,852022.665,131599.099
886.493,10.000,5.205,1,852244.570,131650.309
887.492,10.000,5.300,1,852407.202,131540.598
888.508,10.000,5.300,1,852503.578,131444.798
889.500,10.000,5.300,1,852619.710,131457.033
890.491,10.000,5.393,1,852618.173,131496.493
891.490,10.000,5.400,1,852751.805,131502.998
892.491,10.000,5.497,1,852771.103,131492.581
893.492,10.000,5.500,1,852954.415,131532.172
894.505,10.000,5.590,1,852922.459,131500.479
895.505,10.000,5.600,1,853040.714,131413.088
896.504,10.000,5.600,1,853102.352,131558.093
897.512,10.000,5.600,1,853091.351,131564.549
898.499,10.000,5.670,1,853092.003,131523.899
899.501,10.000,5.700,1,853146.860,131608.002
900.492,10.000,5.700,1,853190.043,131611.809
901.501,10.000,5.768,1,853176.035,131662.805
902.496,10.000,5.800,1,853243.456,131570.199
903.499,10.000,5.800,1,853258.046,131706.738
904.508,10.000,5.856,1,853244.277,131710.168
905.498,10.000,5.900,1,853257.022,131790.415
906.498,10.000,5.945,1,853264.226,131784.686
907.486,10.000,6.000,1,853279.198,131792.225
908.501,10.000,6.035,1,853290.461,131859.357
909.506,10.000,6.143,1,853321.019,132063.918
910.495,10.000,6.200,1,853377.553,132157.616
911.502,10.000,6.235,1,853427.075,132160.157
912.504,10.000,6.300,1,853447.344,132204.193
913.498,10.000,6.327,1,853489.063,132216.622
914.502,10.000,6.423,1,853523.935,132072.949
915.504,10.000,6.500,1,853619.190,132135.269
916.504,10.000,6.514,1,853566.698,132089.283
917.510,10.000,6.600,1,853652.993,132182.322
918.503,10.000,6.608,1,853739.650,132173.270
919.506,10.000,6.702,1,853840.797,132241.061
920.499,10.000,6.800,1,853957.085,132315.533
921.501,10.000,6.899,1,854164.492,132252.243
922.500,10.000,6.900,1,854365.392,132342.894
923.496,10.000,6.992,1,854417.228,132398.303
924.495,10.000,7.089,1,854668.804,132675.487
925.506,10.000,7.100,1,855036.976,132729.897
926.499,10.000,7.181,1,855460.744,132732.021
927.510,10.000,7.288,1,856064.337,132848.919
928.503,10.000,7.300,1,856572.490,132861.020
929.505,10.000,7.379,1,856723.291,132941.838
930.492,10.000,7.472,1,857017.969,132974.707
931.491,10.000,7.568,1,857590.417,132971.856
932.497,10.000,7.600,1,857819.680,133085.364
933.493,10.000,7.656,1,858383.330,133087.439
934.499,10.000,7.763,1,858886.285,133070.503
935.493,10.000,7.847,1,859617.564,132926.853
936.497,10.000,7.900,1,860117.997,133002.768
937.496,10.000,7.949,1,860670.618,133067.812
938.504,10.000,8.044,1,861058.135,133103.975
939.503,10.000,8.139,1,860900.448,133165.181
940.505,10.000,8.200,1,861653.494,133164.362
941.506,10.000,8.231,1,862274.310,133222.047
942.492,10.000,8.328,1,862633.938,133262.020
943.506,10.000,8.425,1,863314.641,133352.734
944.504,10.000,8.500,1,863786.076,133445.169
945.500,10.000,8.505,1,863852.553,133531.493
946.499,10.000,8.611,1,863885.884,133794.547
947.489,10.000,8.703,1,863985.691,133666.743
948.496,10.000,8.800,1,864144.527,133749.071
949.500,10.000,8.800,1,864320.195,133898.037
950.499,10.000,8.897,1,864391.260,134010.326
951.490,10.000,8.990,1,864463.394,133977.824
952.503,10.000,9.000,1,864531.441,133989.232
953.495,10.000,9.089,1,864583.749,134049.710
954.490,10.000,9.183,1,864696.237,134051.231
955.496,10.000,9.200,1,864735.905,134088.550
956.495,10.000,9.274,1,864758.354,134186.881
957.510,10.000,9.366,1,864799.843,134262.351
958.504,10.000,9.400,1,864840.989,134242.345
959.491,10.000,9.467,1,864859.606,134371.455
960.494,10.000,9.564,1,864869.625,134365.233
961.491,10.000,9.600,1,864886.699,134443.294
962.508,10.000,9.649,1,864895.879,134435.792
963.496,10.000,9.742,1,864933.341,134442.883
964.503,10.000,9.800,1,864963.904,134521.490
965.499,10.000,9.831,1,864998.797,134543.360
966.508,10.000,9.900,1,865032.086,134557.532
967.509,10.000,9.930,1,864988.269,134408.357
968.500,10.000,10.000,1,865088.116,134387.273
969.500,10.000,10.020,1,865144.282,134500.042
970.493,10.000,10.114,1,865218.645,134705.129
971.495,10.000,10.200,1,865295.370,134743.055
972.496,10.000,10.216,1,865387.806,134756.588
973.499,10.000,10.300,1,865510.409,134757.397
974.496,10.000,10.308,1,865561.793,134719.279
975.484,10.000,10.400,1,865709.021,134779.633
976.494,10.000,10.402,1,865860.558,134775.943
977.506,10.000,10.500,1,865920.207,134825.388
978.512,10.000,10.500,1,866127.281,134611.446
979.492,10.000,10.594,1,866167.343,134781.849
980.500,10.000,10.600,1,866343.105,134800.891
981.499,10.000,10.682,1,866596.593,134878.531
982.498,10.000,10.700,1,866743.747,134950.562
983.495,10.000,10.700,1,866897.947,135014.555
984.505,10.000,10.777,1,867095.079,134891.762
985.508,10.000,10.800,1,867139.263,134690.439
986.491,10.000,10.800,1,867143.095,134952.780
987.500,10.000,10.800,1,867051.159,134970.710
988.498,10.000,10.857,1,867272.357,134984.170
989.493,10.000,10.900,1,867387.160,134846.303
990.499,10.000,10.900,1,867392.196,134886.179
991.496,10.000,10.900,1,867545.828,135068.800
992.492,10.000,10.939,1,867723.035,135076.811
993.491,10.000,11.000,1,867912.448,135086.150
994.496,10.000,11.000,1,868175.888,135136.196
995.502,10.000,11.000,1,868238.762,135084.490
996.506,10.000,11.000,1,867861.548,135107.916
997.501,10.000,11.000,1,867831.107,135089.216
998.500,10.000,11.000,1,867648.913,135128.980
999.503,10.000,11.000,1,867657.115,135112.025
1000.503,10.000,11.000,1,867573.403,135114.160
1001.502,10.000,11.000,1,867648.735,135072.137
1002.494,10.000,11.000,1,867740.785,135084.550
1003.491,10.000,11.000,1,868029.630,135092.678
1004.502,10.000,11.000,1,867884.312,135053.843
1005.496,10.000,11.092,1,868095.727,135093.802
1006.499,10.000,11.100,1,867927.760,135091.808
1007.501,10.000,11.100,1,868348.305,135049.132
1008.494,10.000,11.100,1,868513.337,134996.559
1009.502,10.000,11.019,1,868125.080,135004.888
1010.500,10.000,11.000,1,867748.673,135019.007
1011.503,10.000,11.000,1,867249.309,134982.341
